Optional	[{:family=>"Haugh", :given=>"Jason M."}]	["Mathematical Model of Human Growth Hormone (hGH)‐Stimulated Cell Proliferation Explains the Efficacy of hGH Variants as Receptor Agonists or Antagonists"]	article-journal	["Biotechnology Progress"]	["2004"]
Optional	[{:family=>"Spangler", :given=>"Jamie B."}, {:others=>true}]	["Combination Antibody Treatment Down-regulates Epidermal Growth Factor Receptor by Inhibiting Endosomal Recycling"]	article-journal	["Proceedings of the National Academy of Sciences 107"]	["2010"]
Optional	[{:family=>"Friedman", :given=>"Lilach M."}, {:others=>true}]	["Synergistic Down-regulation of Receptor Tyrosine Kinases by Combinations of mAbs: Implications for Cancer Immunotherapy"]	article-journal	["Proceedings of the National Academy of Sciences"]	["2005"]
Optional	[{:family=>"Albeck", :given=>"John G."}, {:others=>true}]	["Quantitative Analysis of Pathways Controlling Extrinsic Apoptosis in Single Cells"]	article-journal	["Molecular Cell"]	["2008"]
Optional	[{:family=>"Carlson", :given=>"Scott M."}, {:others=>true}]	["Large-scale Discovery of ERK2 Substrates Identifies ERK-mediated Transcriptional Regulation by ETV3"]	article-journal	["Science Signaling"]	["2011"]
Optional	[{:family=>"Kim", :given=>"Sun Young"}, {:family=>"Ferrell", :given=>"James E.", :suffix=>"Jr"}]	["Substrate Competition as a Source of Ultrasensitivity in the Inactivation of Wee1"]	article-journal	["Cell"]	["2007"]
Optional	[{:family=>"Turke", :given=>"Alexa B."}, {:others=>true}]	["MEK Inhibition Leads to PI3K/AKT Activation by Relieving a Negative Feedback on ERBB Receptors"]	article-journal	["Cancer Research"]	["2012"]
Optional	[{:family=>"Santos", :given=>"Silvia D.M."}, {:others=>true}]	["Growth Factor-induced MAPK Network Topology Shapes Erk Response Determining PC-12 Cell Fate"]	article-journal	["Nature Cell Biology"]	["2007"]
Optional	[{:family=>"Huang", :given=>"Chi-Ying"}, {:family=>"Ferrell", :given=>"James E.", :suffix=>"Jr"}]	["Ultrasensitivity in the Mitogen-activated Protein Kinase Cascade"]	article-journal	["Proceedings of the National Academy of Sciences 93"]	["1996"]
Optional	[{:family=>"Yarden", :given=>"Y."}]	["The EGFR Family and its Ligands in Human Cancer: Signalling Mechanisms and Therapeutic Opportunities"]	article-journal	["European Journal of Cancer"]	["2001"]
Optional	[{:family=>"Gusev", :given=>"Yuriy"}, {:others=>true}]	["Rolling Circle Amplification: A New Approach to Increase Sensitivity for Immunohistochemistry and Flow Cytometry"]	article-journal	["The American Journal of Pathology"]	["2001"]
Optional	[{:family=>"Söderberg", :given=>"Ola"}, {:others=>true}]	["Direct Observation of Individual Endogenous Protein Complexes in Situ by Proximity Ligation"]	article-journal	["Nature Methods"]	["2006"]
Optional	[{:family=>"Scheeff", :given=>"Eric D."}, {:family=>"Fink", :given=>"J.Lynn"}]	["Fundamentals of Protein Structure"]	chapter	["Structural Bioinformatics"]	["2003"]
Optional			chapter	["Introduction to Probability"]	["1997"]
Optional	[{:family=>"Woolf", :given=>"Peter"}, {:family=>"Christopher", :given=>"Burge"}, {:others=>true}]	["Statistics and Probability Primer for Computational Biologists"]			["2004"]
