Required	[{:family=>"Adam", :given=>"Alison"}]	["The Knowing Subject in AI.” Chapter 3 in Artificial Knowing: Gender and the Thinking Machine"]			["1998"]
Required	[{:family=>"Boellstorff", :given=>"Tom"}]	["Coming of Age in Second Life"]	article-journal	["and chapter"]	["2008"]
Required	[{:family=>"Hayles", :given=>"N.Katherine"}]	["How We Became Posthuman: Virtual Bodies in Cybernetics, Literature, and Informatics"]			["1999"]
Required	[{:family=>"Kelty", :given=>"Christopher"}]	["Two Bits: The Cultural Significance of Free Software"]			["2008", "chapter 2"]
Required	[{:family=>"Orr", :given=>"Jackie"}]	["Chapter 3 in Panic Diaries: A Genealogy of Panic Disorder"]			["2006"]
Required	[{:family=>"Keller", :given=>"Fox"}, {:given=>"Evelyn"}]	["Booting up Baby", "Genesis Redux: Essays in the History and Philosophy of Artificial Life"]			["2007"]
Required	[{:family=>"Taylor", :given=>"T.L."}]	["Play Between Worlds: Exploring Online Gaming Culture"]			["2009", "chapter 4"]
Optional	[{:family=>"Edwards", :given=>"Paul"}]	["The Closed World: Computers and the Politics of Discourse in Cold War America"]			["1997"]
Optional	[{:family=>"Helmreich", :given=>"Stefan"}]	["Silicon Second Nature: Culturing Artificial Life in a Digital World"]			["2000"]
Optional	[{:family=>"Kember", :given=>"Sarah"}]	["Cyberfeminism and Artificial Life"]			["2003"]
Optional	[{:family=>"Suchman", :given=>"Lucy"}]	["Human-Machine Reconfigurations"]			["2007"]
Optional	[{:family=>"Turkle", :given=>"Sherry"}]	["The Second Self: Computers and the Human Spirit"]			["2005"]
Optional	[{:family=>"Channell", :given=>"David"}]	["The Vital Machine"]			["1991"]
Required	[{:family=>"Riskin", :given=>"Jessica"}]	["Eighteenth Century Wetware"]	article-journal	["Representations"]	["2003"]
Optional	[{:family=>"Morus", :given=>"Iwan Rhys"}]	["Bodies/Machines"]			["2002"]
Optional	[{:family=>"Riskin", :given=>"Jessica"}]	["The Defecating Duck, Or, The Ambiguous Origins of Artificial Life"]	article-journal	["Critical Inquiry"]	["2003"]
Optional	[{:family=>"Standage", :given=>"Tom"}]	["The Turk: The Life and Times of the Famous Eighteenth Century Chess-Playing Machine"]			["2002"]
Optional	[{:family=>"Wood", :given=>"Gaby"}]	["Living Dolls: A Magical History of the Quest for Mechanical Life"]			["2002"]
Required	[{:family=>"Schaffer", :given=>"Simon"}]	["Babbage’s Intelligence: Calculating Engines and the Factory System"]	article-journal	["Critical Inquiry"]	["1994"]
Required	[{:family=>"Wise", :given=>"M.Norton"}]	["The Gender of Automata in Victorian Britain"]			
Optional	[{:family=>"Beniger", :given=>"James"}]	["The Control Revolution: Technological and Economic Origins of the Information Society"]			["1989"]
Optional	[{:family=>"Cockburn", :given=>"Cynthia"}]	["Machinery of Dominance: Women, Men, and Technical Know-How"]			["1990"]
Optional	[{:family=>"Cowan", :given=>"Ruth Schwartz"}]	["More Work for Mother: The Ironies of Household Technology from the Open Hearth to the Microwave"]			["1985"]
Optional	[{:family=>"Forty", :given=>"Adrian"}]	["Objects of Desire: Design and Society Since 1750"]			["1992"]
Optional	[{:family=>"Foucault", :given=>"Michel"}]	["Discipline & Punish: The Birth of the Prison"]			["1995"]
Optional	[{:family=>"Freeman", :given=>"Carla"}]	["High Tech and High Heels in the Global Economy: Women, Work, and Pink-Collar Identities in the Caribbean"]			["2000"]
Optional	[{:family=>"Grier", :given=>"David"}]	["When Computers Were Human"]			["2005"]
Optional	[{:family=>"Noble", :given=>"David"}]	["Forces of Production"]			["1986"]
Optional	[{:family=>"Thomas", :given=>"Robert"}]	["What Machines Can’t Do: Politics and Technology in the Industrial Enterprise"]			["1994"]
Required	[{:family=>"Bowker", :given=>"Geoffrey"}]	["How to be Universal: Some Cybernetic Strategies, 1943-1970"]	article-journal	["Social Studies of Science"]	["1993"]
Optional	[{:family=>"Bateson", :given=>"Gregory"}]	["Cybernetic Explanation"]	chapter	["Steps to an Ecology of Mind"]	["2000"]
Optional	[{:family=>"Bush", :given=>"Vannevar"}]	["As We May Think"]	article-journal	["The Atlantic Monthly"]	["1945"]
Optional	[{:family=>"Campbell-Kelley", :given=>"Martin"}, {:family=>"Aspray", :given=>"William"}]	["Computer: A History of the Information Machine"]			["2004"]
Optional	[{:family=>"Ceruzzi", :given=>"Paul"}]	["A History of Modern Computing"]			["2003"]
Optional	[{:family=>"Eglash", :given=>"Ron"}]	["Cultural Cybernetics: the Mutual Construction of People and Machines"]	book		["2000"]
Optional	[{:family=>"Hayles", :given=>"N.Katherine"}]	["How We Became Posthuman: Virtual Bodies in Cybernetics, Literature, and Informatics"]			["1999"]
Optional		["National Archive for the History of Computing"]	book		
Optional	[{:family=>"Plant", :given=>"Sadie"}]	["The Future Looms: Weaving Women and Cybernetics"]	article-journal	["Body and Society"]	["1995"]
Optional	[{:family=>"Rosenbluth", :given=>"Arturo"}, {:family=>"Wiener", :given=>"Norbert"}, {:family=>"Bigelow", :given=>"Julian"}]	["Behavior, Purpose and Teleology"]	article-journal	["Philosophy of Science"]	["1943"]
Optional	[{:family=>"Tomas", :given=>"David"}]	["Feedback and Cybernetics: Reimaging the Body in the Age of the Cyborg"]	article-journal	["Body and Society"]	["1995"]
Optional	[{:family=>"Wiener", :given=>"Norbert"}]	["Cybernetics: or Control and Communication in the Animal and the Machine"]			["1965"]
Required	[{:family=>"Eglash", :given=>"Ron"}, {:family=>"Bleeker", :given=>"Julian"}]	["The Race for Cyberspace: Information Technology in the Black Diaspora"]	article-journal	["Science as Culture"]	["2001"]
Required	[{:family=>"Philip", :given=>"Kavita"}]	["What is a Technological Author? The Pirate Function and Intellectual Property"]	article-journal	["Postcolonial Studies"]	["2005"]
Optional	[{:family=>"Adams", :given=>"Paul C."}, {:family=>"Warf", :given=>"Barney"}]	["Introduction: Cyberspace and Geographical Space"]	article-journal	["Geographical Review"]	["1997"]
Optional	[{:family=>"Bleecker", :given=>"Julian"}]	["Urban Crisis: Past, Present and Virtual"]	article-journal	["Socialist Review"]	["1995"]
Optional	[{:family=>"Chan", :given=>"Anita"}]	["Coding Free Software, Coding Free States: Free Software Legislation and the Politics of Code in Peru"]	article-journal	["Anthropological Quarterly"]	["2004"]
Optional	[{:family=>"Dodge", :given=>"Martin"}, {:family=>"Kitchin", :given=>"Rob"}]	["Mapping Cyberspace"]			["2000"]
Optional	[{:family=>"Eglash", :given=>"Ron"}]	["When Terabyte Makes Right: Social Power and Computing Power"]	book		["2000"]
Optional	[{:family=>"Fischer", :given=>"Michael"}]	["Worlding Cyberspace: Toward a Critical Ethnography in Time, Space, and Theory"]	chapter	["Critical Anthropology Now"]	["1999"]
Optional	[{:family=>"Gajjala", :given=>"Radhika"}]	["An Interrupted Postcolonial/Feminist Cyberethnography: Complicity and Resistance in the ‘Cyberfield’"]	article-journal	["Feminist Media Studies"]	["2002"]
