Required	[{:family=>"Greider", :given=>"William"}]	["The Real Cancun: WTO Heads Nowhere"]	chapter	["The Nation. Sept"]	["2003"]
Required	[{:family=>"Diamond", :given=>"Jared"}]	["Preface: Why is World History Like an Onion?"]	book		["1999"]
Required	[{:family=>"Diamond", :given=>"Jared"}]	["Prologue: Yali’s Question"]	chapter	["Guns, Germs, and Steel"]	
Required	[{:family=>"Diamond", :given=>"Jared"}]	["Collision at Cajamarca"]	article-journal	["Guns,Germs, and Steel", "Chapter"]	
Required	[{:family=>"Diamond", :given=>"Jared"}]	["Hemisphere’s Colliding"]	chapter	["Chapter 18 in Guns,Germs, and Steel"]	
Required	[{:family=>"Beynon", :given=>"John"}, {:family=>"Dunkerley", :given=>"David"}]	["General Introduction"]	chapter	["Globalization: The Reader"]	["2000"]
Required		["Introduction"]	book		["2002"]
Required	[{:family=>"Turner", :given=>"Terrence"}]	["Representation, Politics, and Cultural Imagination in Indigenous Video"]			
Required	[{:family=>"Eshun", :given=>"Kodwo"}]	["Sampladelia of the Breakbeat"]	chapter	["More Brilliant than the Sun: Adventures in Sonic Fiction"]	["1998"]
Required	[{:family=>"George", :given=>"Nelson"}]	["Capitalist Tool"]	chapter	["Hip-Hop America"]	["1998"]
Required	[{:family=>"Mitchell", :given=>"Tony"}]	["Introduction: Another Root-Hip-Hop Outside USA"]	chapter	["Global Noise"]	["2002"]
Required	[{:family=>"Urla", :given=>"Jacqueline"}]	["We Are All Malcolm X"]	chapter	["Global Noise"]	
Required	[{:family=>"Condry", :given=>"Ian"}]	["Introduction"]	manuscript		
Required	[{:family=>"Condry", :given=>"Ian"}]	["Race: Black Culture, Yellow B-Boys and the Elvis Effect"]	chapter	["Chapter 2 in Japanese Hip Hop"]	
Required	[{:family=>"Condry", :given=>"Ian"}]	["Genba: Locating the Power of Popular Music"]			
Required	[{:family=>"Condry", :given=>"Ian"}]	["A History of Japanese Rap Music: Street Dance, Club Music, Pop Market"]	chapter	["Global Noise"]	
Required	[{:family=>"Mitchell", :given=>"Tony"}]	["Fightin’ the Faida"]	chapter	["Global Noise"]	
Required	[{:family=>"Prevos", :given=>"Andre J.M."}]	["Postcolonial Popular Music in France"]	chapter	["Global Noise"]	
Required	[{:family=>"Swedenburg", :given=>"Ted"}]	["Islamic Hip-Hop and Islamophobia"]	chapter	["Global Noise"]	
Required	[{:given=>"Hesmondalgh"}, {:given=>"Melville"}]	["Urban Breakbeat Culture"]	chapter	["Global Noise"]	
Required	[{:family=>"Morelli", :given=>"Sarah"}]	["Who is Dancing Hero"]	chapter	["Global Noise"]	
Required	[{:family=>"Maxwell", :given=>"Ian"}]	["Sydney Stylee"]	chapter	["Global Noise"]	
Required	[{:family=>"Mitchell", :given=>"Tony"}]	["Kia Kaha! (Be Strong"]	chapter	["Global Noise"]	
Required	[{:family=>"Gladwell", :given=>"Malcolm"}]	["The Coolhunters"]	chapter	["New Yorker Magazine"]	["1997-03-17"]
Required	[{:family=>"Shakar", :given=>"Alex"}]	["The Savage Girl"]	book		["2002"]
Required	[{:family=>"Davila", :given=>"Arlene"}]	["Culture in the Ad World: Producing the Latin Look"]	chapter	["Media Worlds"]	
Required	[{:family=>"Klein", :given=>"Naomi"}]	["Introduction"]	chapter	["No Logo"]	["1999"]
Required	[{:family=>"Klein", :given=>"Naomi"}]	["New Branded World"]			
Required	[{:family=>"Klein", :given=>"Naomi"}]	["A Tale of Three Logos: The Swoosh, the Shell, the Arches Conclusion, Consumerism versus Citizenship"]			
Required	[{:family=>"Jenkins", :given=>"Henry"}]	["Quentin Tarantino’s Star Wars? Digital Cinema, Media Convergence, and Participatory Culture"]	chapter	["Rethinking Media Change: The Aesthetics of Transition"]	["2003"]
Required	[{:family=>"Vaidhyanathan", :given=>"Siva"}]	["The Anarchist in the Library"]			["2002"]
Required	[{:given=>"Condry"}]	["The Digital Revolution in Music"]			
Required	[{:family=>"Mankekar", :given=>"Purnima"}]	["Epic Contests"]	chapter	["Media Worlds"]	
Required	[{:family=>"Wilk", :given=>"Richard"}]	["Television, Time, and National Imaginary"]	chapter	["Media Worlds"]	
Required	[{:family=>"Ganti", :given=>"Tejaswini"}]	["And Yet My Heart is Still Indian"]			
Required	[{:family=>"Iwabuchi", :given=>"Koichi"}]	["Becoming Culturally Proximate: Japanese TV Dramas in Taiwan"]	chapter	["Chapter 4 in Recentering Globalization: Popular Culture and Japanese Transnationalism"]	["2002"]
Required	[{:family=>"Greider", :given=>"William"}]	["The Real Cancun: WTO Heads Nowhere"]	chapter	["The Nation. Sept"]	["2003"]
Required	[{:family=>"Diamond", :given=>"Jared"}]	["Preface: Why is World History Like an Onion?"]	chapter	["Guns, Germs, and Steel"]	
Required	[{:family=>"Diamond", :given=>"Jared"}]	["Prologue: Yali’s Question"]	chapter	["Guns, Germs, and Steel"]	
Required	[{:family=>"Diamond", :given=>"Jared"}]	["Collision at Cajamarca"]	article-journal	["Guns, Germs, and Steel", "Chapter"]	
Required	[{:family=>"Diamond", :given=>"Jared"}]	["Hemisphere’s Colliding.” Chapter 18 in Guns, Germs, and Steel"]			
Required	[{:family=>"Beynon", :given=>"Dunkerley"}]	["General Introduction"]	chapter	["Globalization: The Reader"]	["2000"]
