Required	[{:family=>"Norris", :given=>"Pippa"}]	["Digital Divide: Civic Engagement, Information Poverty, and the Internet Worldwide"]			["2001"]
Required	[{:family=>"Wresch", :given=>"William"}]	["Disconnected: Haves and Have-nots in the Information Age"]			["1996"]
Required	[{:family=>"Goldberg", :given=>"Carey"}]	["Auditing Classes at MIT, on the Web and Free"]	article-journal	["The New York Times"]	["2001-04-04"]
Required	[{:family=>"Vest", :given=>"Charles M."}]	["Why MIT Decided to Give Away All Its Course Materials via the Internet"]	article-journal	["The Chronicle of Higher Education: The Chronicle Review"]	["2004-01-30"]
Required	[{:family=>"Lerman", :given=>"Steven R."}, {:family=>"Miyagawa", :given=>"Shigeru"}]	["Open Course Ware: A Case Study in Institutional Decision Making"]			
Required	[{:family=>"Diamond", :given=>"David"}]	["MIT Everywhere"]	article-journal	["Wired Magazine"]	["2003-08-27"]
Required	[{:family=>"Telecommunications", :given=>"National"}, {:family=>"Administration", :given=>"Information"}]	["Falling through the Net: Defining the Digital Divide"]	chapter	["The Digital Divide: Facing a Crisis or Creating a Myth?"]	["2001"]
Required	[{:family=>"Friedman", :given=>"Thomas"}]	["The World is Flat: A Brief History of the Twenty-First Century"]			["2005"]
Required	[{:family=>"Norris", :given=>"Pippa"}]	["Digital Divide: Civic Engagement, Information Poverty, and the Internet Worldwide"]			["2001"]
Required		["Information Gaps: Myth or Reality?” In The Digital Divide: Facing a Crisis or Creating a Myth?"]			["2001"]
Required	[{:family=>"Compaine", :given=>"Benjamin"}, {:family=>"Weinramb", :given=>"Mitchell J."}]	["Universal Access to Online Services: An Examination of the Issue"]	chapter	["The Digital Divide: Facing a Crisis or Creating a Myth?"]	["2001"]
Required	[{:family=>"Alden", :given=>"Christopher"}]	["Let Them Eat Cyberspace: Africa, the G8 and the Digital Divide"]	article-journal	["Millennium: Journal of International Studies"]	["2003"]
Required	[{:family=>"Friedman", :given=>"Thomas"}]	["The World is Flat: A Brief History of the Twenty-First Century"]			["2005"]
Required	[{:family=>"Binur", :given=>"Yaron"}, {:family=>"Gaudi", :given=>"Manish"}]	["A Student-Teaching-Student Model in Kenya: A Case Study Following the Progress of the MIT-Africa Internet Technology Initiative"]			
Required	[{:family=>"Gaudi", :given=>"Manish"}, {:family=>"Harrison", :given=>"Bryant"}]	["MIT-AITI Executive Summary: September 2005"]			
Required	[{:family=>"Wresch", :given=>"William"}]	["Disconnected: Haves and Have-nots in the Information Age", "Preface, Introduction, and Part I"]			["1996"]
Required	[{:family=>"Prahalad", :given=>"C.K."}]	["The Fortune at the Bottom of the Pyramid: Eradicating Poverty through Profits"]	book		["2004"]
Required	[{:family=>"Annamalai", :given=>"Kuttayan"}, {:family=>"Rao", :given=>"Sachin"}]	["What Works: ITC’s e-Choupal and Profitable Rural Transformation. Case Study by World Resource Institute"]	book		["2003"]
Required	[{:family=>"Phipps", :given=>"Keisha"}, {:family=>"Sangudi", :given=>"Genevieve"}, {:family=>"Woolway", :given=>"Steven"}]	["What Works: Healthnet Uganda’s Evolution from NGO to Sustainable Enterprise. Case Study by World Resource Institute"]	book		["2003"]
Required	[{:family=>"Cohen", :given=>"Nevin"}]	["What Works: Grameen Telecom’s Village Phones. Case Study by World Resource Institute"]			["2001"]
Required	[{:family=>"Casas", :given=>"Cynthia"}, {:family=>"LaJoie", :given=>"William"}]	["Voxiva. Case Study"]	book		["2003"]
Required	[{:family=>"Larson", :given=>"Richard C."}, {:family=>"Murray", :given=>"M.Elizabeth"}]	["Distance Learning as a Tool for Poverty Reduction: A Focus on Two Countries, China and Mexico"]	chapter	["Submitted as a Working Draft through the Learning International Networks Consortium (LINC"]	["2005"]
Required	[{:family=>"Hardison", :given=>"J."}, {:family=>"Zych", :given=>"D."}, {:family=>"Alamo", :given=>"J.A.", :particle=>"del"}, {:family=>"Harward", :given=>"V.J."}, {:family=>"Lerman", :given=>"S.R."}, {:family=>"Wang", :given=>"S.M."}, {:family=>"Yehia", :given=>"K."}, {:family=>"Varadharajan", :given=>"C."}]	["The Microelectronics WebLab 6.0 - An Implementation Using Web Services and the iLab Shared Architecture"]	paper-conference	["Exploring Innovation in Education and Research Conference"]	["March 1-5, 2005"]
Required	[{:family=>"Del Alamo", :given=>"J."}, {:others=>true}]	["iLab: A Scalable Architecture for Sharing Online Experiments"]	paper-conference	["International Conference on Engineering Education"]	["October 16-21, 2004"]
Required	[{:family=>"Wresch", :given=>"William"}]	["Disconnected: Haves and Have-nots in the Information Age"]			["1996"]
Required	[{:family=>"Aanestad", :given=>"Margunn"}, {:others=>true}]	["Strategies for Development and Integration of Health Information Systems: Coping with Historicity and Heterogeneity. Working Papers in Information Systems"]	book		["2005"]
Required	[{:family=>"Adeyemi", :given=>"Ao"}, {:given=>"Ayegboyin"}]	["A Study on the Use of Information Systems to Prevent HIV/AIDS in Lagos State, Nigeria"]	chapter	["Informedica: Information and Communication Technologies in Healthcare Development. 3rd Virtual Congress in Internet"]	["March 1-30, 2004"]
Required	[{:family=>"Braa", :given=>"Jørn"}, {:family=>"Hedberg", :given=>"Calle"}]	["Developing District-based Health Care Information Systems: The South African Experience"]	article-journal	["MS"]	
Required	[{:family=>"Chan", :given=>"Anita"}]	["Coding Free Software, Coding Free States: Free Software Legislation and the Politics of Code in Peru"]	article-journal	["Anthropological Quarterly"]	["2004"]
Required	[{:family=>"Norris", :given=>"Pippa"}]	["Digital Divide: Civic Engagement, Information Poverty, and the Internet Worldwide"]			["2001"]
