Required	[{:family=>"Ghosh", :given=>"Amitov"}]	["In an Antique Land"]			["1992"]
Required	[{:family=>"Mintz", :given=>"Sidney"}]	["Sweetness and Power"]			["1986"]
Required		["The Anthropology of Globalization: A Reader"]			["2001"]
Required	[{:family=>"Coupland", :given=>"Douglas"}]	["Microserfs"]			["1995"]
Required	[{:family=>"Wolf", :given=>"Diane"}]	["Factory Daughters: Gender, Household Dynamics, and Rural Industrialization in Java"]			["1992"]
Required	[{:family=>"Condry", :given=>"Ian"}]	["Japanese Hip-Hop and the Globalization of Popular Culture"]	chapter	["Urban Life"]	["2001"]
Required	[{:family=>"Condry", :given=>"Ian"}]	["The Social Production of Difference: Imitation and Authenticity in Japanese Rap Music"]	chapter	["Transactions, Transgressions, Transformations: American Culture in Western Europe and Japan"]	["2000"]
Required	[{:family=>"Giddens", :given=>"Anthony"}]	["Globalization.” Chapter 1 in Runaway World"]			["2002"]
Required	[{:family=>"Bourdieu", :given=>"Pierre"}]	["The Myth of ‘Globalization’ and the European Welfare State"]	chapter	["Acts of Resistance: Against the New Myths of Our Time"]	["1998"]
Required		["Enron: Seduction and Betrayal"]	article-journal	["New York Review of Books"]	["2002-03-14"]
Required	[{:family=>"Mintz", :given=>"Sidney"}]	["Sweetness and Power"]	book		
Optional	[{:family=>"Wolf", :given=>"Eric"}]	["The Slave Trade.” Chapter 7 in Europe and the People Without History"]			["1982"]
Optional	[{:family=>"Hobsbawm", :given=>"Eric"}]	["The Age of Empire, 1875-1914"]			["1995"]
Required		["Selections from Marx and Engels"]	chapter	["The Communist Manifesto"]	
Optional	[{:family=>"Wolf", :given=>"Eric"}]	["The Industrial Revolution"]	chapter	["Chapter 9 in Europe and the People Without History"]	
Optional	[{:family=>"Hobsbawm", :given=>"Eric"}]	["The French Revolution"]	article-journal	["The Age of Revolution", "Chapter"]	["1996"]
Optional	[{:family=>"Hobsbawm", :given=>"Eric"}]	["Into the Economic Abyss.” and “The Third World"]	article-journal	["The Age of Extremes", "Chapters"]	["1996"]
Optional	[{:family=>"Terkel", :given=>"Studs"}]	["Selections from Hard Times"]			["1986"]
Required	[{:family=>"Bensman", :given=>"David"}, {:family=>"Lynch", :given=>"Roberta"}]	["Chapters 1, 2 and 4 in Rusted Dreams"]			["1988"]
Required	[{:family=>"Wolf", :given=>"Diane"}]	["Chapters 5, 6, and 8 in Factory Daughters: Gender, Household Dynamics and Rural Industrialization in Java"]			["1994"]
Required	[{:family=>"Freeman", :given=>"Carla"}]	["Designing Women: Corporate Discipline and Barbado’s Off-shore Pink-Collar Sector"]	chapter	["The Anthropology of Globalization"]	["2001"]
Required	[{:family=>"Harvey", :given=>"David"}]	["The Political-Economic Transformation of Late Twentieth Century Capitalism"]	chapter	["Harvey, David. The Condition of Postmodernity"]	["1992"]
Required	[{:family=>"Verdery", :given=>"Katherine"}]	["Chapters 1 and 8 in What was Socialism, What Comes Next?"]			["1996"]
Required	[{:family=>"Epstein", :given=>"Beth"}]	["Chapters 3, 4 and 5 in Collective Terms"]	thesis		["1988"]
Required	[{:family=>"Ong", :given=>"Aihwa"}]	["The Pacific Shuttle: Family, Citizenship, and Capital Circuits"]	chapter	["The Anthropology of Globalization"]	
Required	[{:family=>"Rothenberg", :given=>"Daniel"}]	["Preface and Chapter 1 in With These Hands"]			["2000"]
Required	[{:family=>"Larkin", :given=>"Brian"}]	["Indian Films and Nigerian Lovers: Media and the Creation of Parallel Modernities"]	chapter	["The Anthropology of Globalization"]	
Required	[{:family=>"Ganti", :given=>"Teja"}]	["And Yet My Heart is Still Indian: Culture, Identity and the Bombay Film Industry"]	chapter	["Media Worlds: Anthropology on New Terrain"]	["2002"]
Required	[{:family=>"Appadurai", :given=>"Arjun"}]	["Disjuncture and Difference in the Global Political Economy"]	chapter	["The Anthropology of Globalization"]	
Required	[{:family=>"McLagan", :given=>"Meg"}]	["Computing for Tibet"]	chapter	["Media Worlds: Anthropology on New Terrain"]	["2002"]
Required	[{:family=>"Nordstrom", :given=>"Carolyn"}]	["Selection from Extra-state Globalization of the Illicit"]	chapter	["On Deepter Reflection"]	["2003"]
Required		["Handout on Russian Mafia from New York Review of Books"]			
Required	[{:family=>"Hughes", :given=>"Nancy Scheper"}]	["The Traffic in Human Organs"]	chapter	["The Anthropology of Globalization"]	
Required	[{:family=>"Brush", :given=>"Stephen"}]	["Bioprospecting the Public Domain"]	article-journal	["Culture Anthropology"]	["1999"]
Required	[{:family=>"Reardon", :given=>"Jenny"}]	["The Human Genome Diversity Project"]	book		["2001"]
Required	[{:family=>"Ferguson", :given=>"James"}]	["Global Disconnect"]	chapter	["The Anthropology of Globalization"]	
Required	[{:family=>"Cooper", :given=>"Fred"}]	["What is the Concept of Globalization Good For?"]	article-journal	["African Affairs"]	["2001"]
