Required	[{:family=>"Translator", :given=>"Intro"}, {:family=>"Fu", :given=>"Notes", :particle=>"by"}, {:family=>"Shen"}, {:family=>"Sanders", :given=>"Graham"}]	["Six Records of a Life Adrift"]			["2011"]
Required	[{:family=>"Bary", :given=>"Theodore", :particle=>"de"}, {:family=>"Chan", :given=>"Wing-tsit"}, {:family=>"Watson", :given=>"Burton"}]	["Confucius” and “Taoism"]	article-journal	["Sources of Chinese Tradition", "Chapters"]	["1999"]
Required	[{:family=>"White", :given=>"Merry"}, {:family=>"Barnet", :given=>"Sylvan"}]	["Thinking about Culture"]	chapter	["Chapter 1 in Comparing Cultures: Readings on Contemporary Japan for American Writers"]	["1995"]
Required	[{:family=>"Chua", :given=>"Amy"}]	["Why Chinese Mothers are Superior"]	article-journal	["The Wall Street Journal"]	["2011-01-08"]
Required	[{:family=>"Ziegler", :given=>"Dominic"}]	["Tiger Cubs v Precious Lambs"]	article-journal	["The Economist"]	["2011-01-20"]
Required	[{:family=>"Tsunoda", :given=>"Ryusaku"}, {:family=>"Bary", :given=>"Theodore", :particle=>"de"}, {:family=>"Keene", :given=>"Donald"}]	["Zen Buddhism"]	article-journal	["Chapter 12 in Sources of Japanese Tradition", "From Earliest Times to"]	["1600", "2002"]
Required	[{:family=>"Nitschke", :given=>"Gunter"}]	["Rocks in the Sand,” “Path and Goal,” “The Rustic Tea Garden,” and “Wabi—Restraint and Poverty"]	chapter	["Japanese Gardens: Right Angle and Natural Form"]	["2007"]
Required	[{:family=>"Zhang", :given=>"Yiyang"}]	["The Chinese Language and Scholar Objects"]	chapter	["Treasures of the Chinese Scholar"]	["1997"]
Required	[{:family=>"Zhang", :given=>"Juwen"}]	["Scholar Objects and Folk Beliefs"]	chapter	["Treasures of the Chinese Scholar"]	["1997"]
Required	[{:family=>"Also", :given=>"Clunas"}, {:given=>"C."}]	["Furnishing the Self in Early Modern China"]	chapter	["Beyond the Screen: Chinese Furniture of the 16th and 17th Centuries"]	["2000"]
Required		["Ideas about Things.” Chapter 2 in Superfluous Things: Material Culture and Social Status in Early Modern China"]			["2004"]
