Required		["Principles of Pharmacology: The Pathophysiologic Basis of Drug Therapy"]			["2011"]
Required	[{:family=>"Klaassen", :given=>"Curtis"}]	["Casarett & Doull’s Toxicology: The Basic Science of Poisons"]			["2013"]
Optional	[{:family=>"Gilman", :given=>"A.G."}, {:family=>"Rall", :given=>"T.W."}, {:others=>true}]	["Goodman and Gilman’s The Pharmacological Basis of Therapeutics"]			["1996"]
Required	[{:family=>"Guyton", :given=>"Arthur C."}, {:family=>"Hall", :given=>"John E."}]	["Textbook of Medical Physiology"]			["2000"]
Required	[{:family=>"Widmaier", :given=>"Eric"}, {:family=>"Raff", :given=>"Hershel"}, {:family=>"Strang", :given=>"Kevin"}]	["Human Physiology: The Mechanisms of Body Function"]			["1998"]
Required	[{:family=>"Mescher", :given=>"Anthony"}]	["Junqueira’s Basic Histology: Text and Atlas"]			["2013"]
Required	[{:family=>"Bloom", :given=>"William"}, {:family=>"Fawcett", :given=>"Don W."}]	["A Textbook of Histology"]			["1975"]
Required	[{:family=>"Giacomini", :given=>"Kathleen M."}, {:family=>"Huang", :given=>"Shiew-Mei"}, {:others=>true}]	["Membrane Transporters in Drug Development"]	article-journal	["Nature Reviews Drug Discovery"]	["2010"]
Required	[{:family=>"Brouwer", :given=>"Kim L.R."}, {:family=>"Keppler", :given=>"Dietrich"}, {:others=>true}]	["In Vitro Methods to Support Transporter Evaluation in Drug Discovery and Development"]	article-journal	["Clinical Pharmacology & Therapeutics"]	["2013"]
Required		["Guidance for Industry: Drug-Induced Liver Injury: Premarketing Clinical Evaluation. U.S. Department of Health and Human Services; Food and Drug Administration; Center for Drug Evaluation and Research (CDER"]	article-journal	["Center for Biologics Evaluation and Research (CBER"]	["2009-07"]
Required	[{:family=>"Chang", :given=>"M."}, {:family=>"Tybring", :given=>"G."}, {:others=>true}]	["Interphenotype Differences in Disposition and Effect on Gastrin Levels of Omeprazole—Suitability of Omeprazole as a Probe for CYP2C19"]	article-journal	["British Journal of Clinical Pharmacology"]	["1995"]
Required	[{:family=>"Furuta", :given=>"Takahisa"}, {:family=>"Sugimoto", :given=>"Mitsushige"}, {:others=>true}]	["CYP2C19 Pharmacogenomics Associated with Therapy of Helicobacter Pylori Infection and Gastro-Esophageal Reflux Diseases with a pPoton Pump Inhibitor"]	article-journal	["Pharmacogenomics"]	["2007"]
Required	[{:family=>"Lindberg", :given=>"Per"}, {:family=>"Nordberg", :given=>"Peter"}, {:others=>true}]	["The Mechanism of Action of the Antisecretory Agent Omeprazole"]	article-journal	["Journal of Medicinal Chemistry"]	["1986"]
Required	[{:family=>"Court", :given=>"Michael H."}]	["A Pharmacogenomics Primer"]	article-journal	["The Journal of Clinical Pharmacology"]	["2007"]
Required	[{:family=>"Dwyer", :given=>"Daniel J."}, {:family=>"Kohanski", :given=>"Michael A."}, {:others=>true}]	["Role of Reactive Oxygen Species in Antibiotic Action and Resistance"]	article-journal	["Current Opinion in Microbiology"]	["2009"]
Required	[{:family=>"Hanahan", :given=>"Douglas"}, {:family=>"Weinberg", :given=>"Robert A."}]	["Hallmarks of Cancer: The Next Generation"]	article-journal	["Cell"]	["2011"]
Required		["Rate of Kidney Damage in Crestor Patients Is 75 Times Higher Than in Patients Taking Other Cholesterol Drugs"]	article-journal	["October"]	["2004"]
Required	[{:family=>"Niemi", :given=>"M."}]	["Transporter Pharmacogenetics and Statin Toxicity"]	article-journal	["Clinical Pharmacology & Therapeutics"]	["2010"]
Required	[{:family=>"Link", :given=>"E."}, {:family=>"Parish", :given=>"S."}, {:others=>true}]	["SLCO1B1 Variants and Statin-Induced Myopathy—A Genomewide Study"]	article-journal	["The New England Journal of Medicine"]	["2008"]
Required	[{:family=>"Carroll", :given=>"John"}]	["Regeneron, Sanofi Hit a Trio of Goals in First PhIII Test of Rheumatoid Arthritis Drug"]	article-journal	["Fierce Biotech"]	["2013-11-22"]
Required		["Sanofi, Regeneron Arthritis Drug Meets Goals in Phase 3 Trial"]	article-journal	["Reuters"]	["2013-11-22"]
Required	[{:family=>"Bennett", :given=>"Simeon"}]	["Sanofi Rheumatoid Arthritis Drug Cuts Pain, Damage in Study"]	article-journal	["Bloomberg"]	["2013-11-22"]
