Required	[{:family=>"Krakauer", :given=>"Jon"}]	["Into the Wild"]			["1997"]
Required	[{:family=>"Worster", :given=>"Donald"}]	["Preface,” and “Selections about Linneaus, Thoreau, and Darwin"]	chapter	["Nature’s Economy: A History of Ecological Ideas"]	["1994"]
Required	[{:family=>"Cronon", :given=>"William"}]	["Changes in the Land: Indians, Colonists, and the Ecology of New England"]			["1983"]
Required	[{:family=>"Cronon", :given=>"William"}]	["Changes in the Land: Indians, Colonists, and the Ecology of New England"]			["1983"]
Required	[{:family=>"Walley", :given=>"Christine"}]	["Rough Waters: Nature and Development in an East African Marine Park"]			["2004"]
Required	[{:family=>"Walley", :given=>"Christine"}]	["Rough Waters: Nature and Development in an East African Marine Park"]			["2004"]
Required	[{:family=>"Gupta", :given=>"Akhil"}]	["Chapters 3, and 5 in Postcolonial Developments: Agriculture in the Making of Modern India"]			["1998"]
Required	[{:family=>"Agrawal", :given=>"Bina"}]	["The Gender and Environment Debate: Lessons from India"]	article-journal	["Feminist Studies"]	["1992"]
Required	[{:family=>"Hecht", :given=>"Susanna"}, {:family=>"Cockburn", :given=>"Alexander"}]	["Chapters 1-3, and 7-8 in The Fate of the Forest: Defenders of the Amazon"]			
Required	[{:family=>"Hardin", :given=>"Garrett"}]	["The Tragedy of the Commons"]	article-journal	["Science"]	["1968"]
Required	[{:family=>"Petryna", :given=>"Adriana"}]	["Chapter 3, 4, and 5 in Life Exposed: Biological Citizens after Chernobyl"]			["2002"]
Required	[{:family=>"Steingraber", :given=>"Sandra"}]	["Living Downstream: An Ecologist Looks at Cancer and the Environment"]			["1997"]
