Required	[{:family=>"Truskey", :given=>"G.A."}, {:family=>"Yuan", :given=>"F."}, {:family=>"Katz", :given=>"D.F."}]	["Transport Phenomena in Biological Systems"]			["2003"]
Optional	[{:family=>"Haus", :given=>"H.A."}, {:family=>"Melcher", :given=>"J.R."}]	["Electromagnetic Fields and Energy"]			["1989"]
Optional	[{:family=>"Probstein", :given=>"R.F."}]	["Physicochemical Hydrodynamics: An Introduction"]			["2003"]
Optional	[{:family=>"Jones", :given=>"T.B."}]	["Electromechanics of Particles"]			["2005"]
Optional	[{:family=>"Bird", :given=>"R.B."}, {:family=>"Lightfoot", :given=>"E.N."}, {:family=>"Stewart", :given=>"W.E."}]	["Transport Phenomena"]			["2006"]
Optional	[{:family=>"Weiss", :given=>"T.F."}]	["Cellular Biophysics"]			["1996"]
Optional	[{:family=>"Morgan", :given=>"H."}, {:family=>"Green", :given=>"H."}]	["AC Electrokinetics: Colloids and Nanoparticles"]			["2002"]
Optional	[{:family=>"Hiemenz", :given=>"P.C."}, {:family=>"Rajagopalan", :given=>"R."}]	["Principles of Colloid and Surface Chemistry"]			["1997"]
Optional	[{:family=>"Dill", :given=>"K."}, {:family=>"Bromberg", :given=>"S."}]	["Molecular Driving Forces"]			["2002"]
Required	[{:given=>"T.Y."}, {:family=>"K", :given=>"Truskey"}, {:family=>"A.", :given=>"G."}, {:family=>"Yuan", :given=>"F."}, {:family=>"Katz", :given=>"D.F."}]	["Transport Phenomena in Biological Systems"]			["2003"]
Required	[{:given=>"H."}, {:family=>"M", :given=>"Haus"}, {:family=>"A.", :given=>"H."}, {:family=>"Melcher", :given=>"J.R."}]	["Electromagnetic Fields and Energy"]			["1989"]
Required	[{:family=>"Probstein", :given=>"Probstein"}, {:family=>"F", :given=>"R."}]	["Physiochemical Hydrodynamics: An Introduction"]			["2003"]
Required	[{:family=>"Jones", :given=>"Jones"}, {:family=>"B", :given=>"T."}]	["Electromechanics of Particles"]			["2005"]
Required	[{:family=>"Deen", :given=>"W."}]	["Stream Function.” Section 5.9 in Analysis of Transport Phenomena"]			["1998"]
Optional	[{:family=>"Quake", :given=>"Stephen R."}, {:family=>"Squires", :given=>"Todd M."}]	["Microfluidics: Fluid Physics at the Nanoliter Scale"]	article-journal	["Reviews Of Modern Physics"]	["2005-07"]
Optional	[{:family=>"Purcell", :given=>"E.M."}]	["Life at Low Reynolds Number"]	article-journal	["American Journal of Physics"]	["1977-01"]
Optional	[{:family=>"Deen", :given=>"W."}]	["Appendix A, Tables A-1 through A-4 (Vector Identity summary"]	chapter	["Analysis of Transport Phenomena"]	["1998"]
Optional	[{:family=>"Berg", :given=>"H.C."}]	["One-dimensional Random Walks"]	chapter	["Random Walks in Biology"]	["1993"]
Optional	[{:family=>"Halford", :given=>"Stephen E."}, {:family=>"Marko", :given=>"John F."}]	["How do Site-specifc DNA-binding Proteins Find their Targets?"]	article-journal	["Nucleic Acids Research"]	["2004"]
Optional	[{:family=>"Brousseau", :given=>"Louis C."}]	["Label-Free ‘Digital Detection’ of Single-Molecule DNA Hybridization with a Single Electron Transistor"]	article-journal	["J AM CHEM SOC"]	["2006"]
