Required	[{:family=>"Lukes", :given=>"Steven"}]	["Power: A Radical View"]			["2004"]
Required	[{:family=>"Goffman", :given=>"Erving"}]	["Asylums"]			["1961"]
Required	[{:family=>"Appignanesi", :given=>"Michael"}]	["Marx for Beginners"]			["1979"]
Required	[{:family=>"Marx", :given=>"Karl"}, {:family=>"Engels", :given=>"Frederick"}]	["The Communist Manifesto"]			["2002"]
Required	[{:family=>"Giddens", :given=>"Anthony"}]	["The Consequences of Modernity"]			["1990"]
Required	[{:family=>"Wrong", :given=>"Dennis"}]	["Power: Its Forms, Bases and Uses"]			["1996"]
Optional	[{:family=>"Cuba", :given=>"Lee"}]	["Writing About Social Science"]	book		["2001"]
Optional	[{:family=>"Strunk", :given=>"William"}, {:family=>"White", :given=>"E.B."}]	["Elements of Style"]	book		["2005"]
Required	[{:family=>"Asch", :given=>"Solomon"}]	["Effects of Group Pressure upon the Modification and Distortion of Judgements"]	chapter	["Doing Unto Others"]	["1975"]
Required	[{:family=>"Gouldner", :given=>"Alvin"}]	["Basic Assumptions.” The Coming Crisis of Western Sociology"]			["1970"]
Required	[{:family=>"Simmel", :given=>"Georg"}]	["On Superordination and Subordination"]	chapter	["The Sociology of Georg Simmel"]	
Required	[{:family=>"Wrong", :given=>"Dennis"}]	["Power: Its Forms, Bases and Uses"]			["1996"]
Required	[{:family=>"Stanley", :given=>"Milgram"}]	["Behavioral study of obedience"]	article-journal	["J Abnormal Soc Psychol"]	["1963"]
Required	[{:family=>"Janis", :given=>"Irving"}]	["Groupthink Among Policy Makers"]	chapter	["Sanctions for Evil"]	["1971"]
Required	[{:family=>"Zimbardo", :given=>"Philip"}, {:family=>"Craig Haney", :given=>"W.Curtis Banks"}, {:family=>"Jaffe", :given=>"David"}]	["The Psychology of Imprisonment"]	chapter	["Theory and Research in Abnormal Psychology"]	["1969"]
Required	[{:family=>"Goffman", :given=>"Erving"}]	["Asylums"]			["1961"]
Required	[{:family=>"Wrong", :given=>"Dennis"}]	["Power: Its Forms, Bases and Uses"]			["1996"]
Required	[{:family=>"Rustow", :given=>"Dankwart A."}]	["The Study of Leadership"]	chapter	["Philosophers and Kings: Studies in Leadership"]	["1970"]
Required	[{:family=>"Tucker", :given=>"Robert C."}]	["The Theory of Charismatic Leadership"]	chapter	["Philosophers and Kings: Studies in Leadership"]	["1970"]
Required	[{:family=>"Weber", :given=>"Max"}]	["Charisma"]	chapter	["On Charisma and Institution Building"]	["1968"]
Required	[{:family=>"Wrong", :given=>"Dennis"}]	["Power: Its Forms, Bases and Uses"]			["1996"]
Required	[{:family=>"Denby", :given=>"David"}]	["Aristotle.” Great Books"]			["1996"]
Required	[{:family=>"Denby", :given=>"David"}]	["Machiavelli.” Great Books"]			["1996"]
Required	[{:family=>"Denby", :given=>"David"}]	["Hobbes and Locke"]	chapter	["Great Books"]	["1996"]
Required	[{:family=>"Denby", :given=>"David"}]	["Marx.” “Hobbes and Locke"]	chapter	["Great Books"]	["1996"]
Required	[{:family=>"Machiavelli", :given=>"Niccolo"}]	["How a Prince Must Act In Order to Gain Reputation"]	chapter	["The Prince"]	["1999"]
Required		["Preface.” A Contribution to the Critique of Political Economy"]			["1979"]
Required	[{:family=>"Tocqueville", :given=>"Alexis de"}]	["That Aristocracy May be Engendered by Manufactures"]	chapter	["Democracy in America"]	["2001"]
Required	[{:family=>"Michels", :given=>"Robert"}]	["Democracy and the Iron Law of Oligarchy"]	chapter	["Political Parties"]	["1999"]
Required	[{:family=>"Weber", :given=>"Max"}]	["Class, Status and Party,” and “Three Types of Legitimate Rule"]	chapter	["Theory of Social and Economic Organization"]	["1964"]
Required	[{:family=>"Foucault", :given=>"Michel"}]	["The History of Sexuality"]			["1980"]
Required	[{:family=>"Bachrach", :given=>"Peter"}, {:family=>"Baratz", :given=>"Morton"}]	["Two Faces of Power.” Power and Poverty; Theory and Practice"]	book		["1970"]
Required	[{:family=>"Foucault", :given=>"Michel"}]	["Truth and Power"]	chapter	["Power/Knowledge: Selected Interviews and Other Writings 1972-1977"]	["1980"]
Required	[{:family=>"Peller", :given=>"Gary"}]	["Reason and the Mob: The Politics of Representation"]	article-journal	["Tikkun Magazine"]	["1987"]
Required	[{:family=>"Scott", :given=>"Joan Wallace"}]	["The Pitfalls of ‘Scientific’ Feminism"]	article-journal	["Tikkun Magazine"]	["1989-03"]
Required	[{:family=>"Fallows", :given=>"James"}]	["The Case Against Credentialism"]	article-journal	["The Atlantic Monthly"]	["1985-12"]
Required	[{:given=>"Herzfeld"}]	["The Social Production of Indifference"]			["1993"]
Required	[{:family=>"Silbey", :given=>"Susan"}]	["Let Them Eat Cake"]	article-journal	["Law and Society Review"]	["1997"]
Required	[{:family=>"Sasson", :given=>"Saskia"}]	["The Global City"]			["1991"]
Required	[{:family=>"Mintz", :given=>"Sidney"}]	["Sweetness and Power"]			["1986"]
Required	[{:family=>"Giddens", :given=>"Anthony"}]	["The Consequences of Modernity"]			["1990"]
Required	[{:family=>"Ewick"}, {:given=>"Silbey"}]	["Narrating Social Structure: Stories of Resistance to Law"]	article-journal	["American Journal of Sociology"]	["2003-05"]
