Required	[{:family=>"Abu-Lughod", :given=>"Lila"}]	["Writing against Culture"]	chapter	["Chapter 8 in Recapturing Anthropology: Working in the Present"]	["1991"]
Required	[{:family=>"Mullings", :given=>"Leith"}]	["Interrogating Racism: Toward an Antiracist Anthropology"]	article-journal	["Annual Review of Anthropology"]	["2005"]
Required	[{:family=>"Low", :given=>"Setha M."}, {:family=>"Merry", :given=>"Sally Engle"}]	["Engaged Anthropology: Diversity and Dilemmas"]	article-journal	["Current Anthropology"]	["2008"]
Required		["Justice and Reparations"]	chapter	["Chapter 12 in The Handbook of Reparations"]	["2006"]
Required	[{:family=>"Shillington", :given=>"Kevin"}]	["The Nineteenth Century, before the European ‘Scramble for Africa’"]	chapter	["Section 7 in History of Africa"]	
Required	[{:family=>"Shillington", :given=>"Kevin"}]	["The Impact and Nature of Colonial Rule, 1890–1945"]	chapter	["Section 9 in History of Africa"]	
Required	[{:family=>"Scott", :given=>"David"}]	["Preface: Debt, Redress"]	article-journal	["Small Axe"]	["2014"]
Required	[{:family=>"Ekechi", :given=>"Felix"}]	["The Consolidation of European Rule, 1885–1914"]	chapter	["Africa", "Colonial Africa, 1885–1939"]	["2001"]
Required	[{:family=>"Oyebade", :given=>"Adebayo"}]	["Colonial Political Systems"]	chapter	["Africa", "Colonial Africa, 1885–1939"]	["2001"]
Required	[{:family=>"Lazreg", :given=>"Marnia"}]	["Introduction.” In Torture and the Twilight of Empire: From Algiers to Baghdad"]			["2016"]
Required	[{:family=>"Fanon", :given=>"Frantz"}]	["On Violence.” Chapter 1 in The Wretched of the Earth. Translated from the French by Richard Philcox"]			["2021"]
Required	[{:family=>"Kaleck", :given=>"Wolfgang"}]	["On Double Standards and Emerging European Custom on Accountability for Colonial Crimes"]	chapter	["Chapter 1 in Colonial Wrongs and Access to International Law"]	["2020"]
Required	[{:family=>"Serumaga", :given=>"Mary"}]	["A Call for Reparations for Slavery and Colonisation"]			["2016"]
Required	[{:family=>"Lu", :given=>"Catherine"}]	["Colonialism as Structural Injustice: Historical Responsibility and Contemporary Redress"]	article-journal	["Journal of Political Philosophy"]	["2011"]
Required	[{:family=>"Newton", :given=>"Melanie J."}]	["Introduction: On History and Justice"]	article-journal	["Small Axe"]	["2014"]
Required	[{:family=>"Méténier", :given=>"Clémentine"}]	["Colonial Crimes: World Map of Justice Initiatives"]			["2021-06-17"]
Required	[{:family=>"Panchasi", :given=>"Roxanne"}]	["‘No Hiroshima in Africa’: The Algerian War and the Question of French Nuclear Tests in the Sahara"]	article-journal	["History of the Present"]	["2019"]
Required	[{:family=>"Löytömäki", :given=>"Stiina"}]	["The Law and Collective Memory of Colonialism: France and the Case of ‘Belated’ Transitional Justice"]	article-journal	["International Journal of Transitional Justice"]	["2013"]
Required	[{:family=>"Merry", :given=>"Sally Engle"}]	["Human Rights Law and the Demonization of Culture (And Anthropology Along the Way"]	article-journal	["PoLar: Political and Legal Anthropology Review"]	["2003"]
Required	[{:family=>"James", :given=>"Erica Caple"}]	["The Political Economy of ‘Trauma’ in Haiti in the Democratic Era of Insecurity"]	article-journal	["Culture, Medicine and Psychiatry"]	["2004"]
Required	[{:family=>"Petryna", :given=>"Adriana"}]	["Nuclear Payouts: Knowledge and Compensation in the Chernobyl Aftermath"]	article-journal	["Anthropology Now"]	["2009"]
Required	[{:family=>"Darity", :given=>"William", :suffix=>"Jr"}]	["Forty Acres and a Mule in the 21st Century"]	article-journal	["Social Science Quarterly"]	["2008"]
Required		["The Mau Mau Settlement: Setting the Record Straight"]	article-journal	["June"]	["2013"]
Required	[{:family=>"Fraiture", :given=>"Pierre-Philippe"}]	["Belgium and Its Colonies: Introduction"]	chapter	["A Historical Companion to Postcolonial Literatures: Continental Europe and its Empires"]	["2011"]
