Required	[{:family=>"Achard", :given=>"F."}, {:others=>true}]	["XML, Bioinformatics and Data Integration"]	article-journal	["Bioinformatics"]	["2001"]
Required	[{:family=>"Schweiger", :given=>"R."}, {:others=>true}]	["Plug-and-Play XML: A Health Care Perspective"]	article-journal	["Journal of the American Medical Informatics Association"]	["January/February 2002"]
Required	[{:family=>"Stanislaus", :given=>"R."}, {:others=>true}]	["An XML Standard for the Dissemination of Annotated 2D Gel Electrophoresis Data Complemented with Mass Spectrometry Results"]	article-journal	["BMC Bioinformatics"]	["2004"]
Required	[{:family=>"Florescu", :given=>"D."}, {:family=>"Kossman", :given=>"D."}]	["Storing and Querying XML Data using an RDBMS"]	chapter	["Bulletin of the IEEE Computer Society Technical Committee on Data Engineering"]	["1999"]
Required	[{:family=>"Shanmugasundaram", :given=>"J."}, {:others=>true}]	["Relational Databases for Querying XML Documents: Limitations and Opportunities"]	paper-conference	["Proceedings of the 25th VLDB Conference"]	["1999"]
Required	[{:family=>"Zhang", :given=>"C."}, {:others=>true}]	["On Supporting Containment Queries in Relational Database Management Systems"]	paper-conference	["Proceedings of ACM SIGMOD 2001"]	
Required	[{:family=>"Tatarinov", :given=>"I."}, {:others=>true}]	["Storing and Querying Ordered XML Using a Relational Database System"]	paper-conference	["Proceedings of ACM SIGMOD 2002"]	
Required	[{:family=>"Lesser", :given=>"U."}]	["A Query Language for Biological Networks"]	article-journal	["Bioinformatics"]	["2005"]
Required	[{:family=>"Krishnamurthy", :given=>"L."}, {:others=>true}]	["Pathways Database System: An Integrated System for Biological Pathways"]	article-journal	["Bioinformatics"]	["2003"]
Required	[{:family=>"Cerami", :given=>"E.G."}, {:others=>true}]	["cPath: Open Source Software for Collecting, Storing, and Querying Biological Pathways"]	article-journal	["BMC Bioinformatics"]	["2006"]
Required	[{:family=>"Horridge", :given=>"M."}, {:others=>true}]	["A Practical Guide To Building OWL Ontologies Using The Protégé -OWL Plugin and CO-ODE Tools"]	article-journal	["Edition"]	["1994"]
Required	[{:family=>"Stein", :given=>"L.D."}]	["Integrating Biological Databases"]	article-journal	["Nature Reviews Genetics"]	["2003-05"]
Required	[{:family=>"Searls", :given=>"D.B."}]	["Data Integration: Challenges for Drug Discovery"]	article-journal	["Nature Reviews Drug Discovery"]	["2005-01"]
Required	[{:family=>"Davidson", :given=>"S.B."}, {:family=>"Wong", :given=>"L."}]	["The Kleisli Approach to Data Transformation and Integration"]			["2001"]
Required	[{:family=>"Bhowmick", :given=>"S.S."}, {:family=>"Cruz", :given=>"P."}, {:family=>"Laud", :given=>"A."}]	["XomatiQ: Living With Genomes, Proteomes, Relations and a Little Bit of XML"]	paper-conference	["Proceedings of 19th International Conference on Data Engineering (ICDE'03"]	["2003"]
Required	[{:family=>"Broekstra", :given=>"J."}, {:family=>"Kampman", :given=>"A."}, {:family=>"Harmelen", :given=>"F.", :particle=>"van"}]	["Sesame: A Generic Architecture for Storing and Querying RDF and RDF Schema"]	paper-conference	["Proceedings of the International Semantic Web Conference (ISWC"]	["2002"]
Required	[{:family=>"Wilkinson", :given=>"K."}, {:others=>true}]	["Efficient RDF Storage and Retrieval in Jena2"]	chapter	["1st International Workshop on Semantic Web and Databases"]	["2003-09-07"]
Required	[{:family=>"Zhou", :given=>"J."}, {:others=>true}]	["Minerva: A Scalable OWL Ontology Storage and Inference System"]	paper-conference	["Proceedings of First Asian Semantic Web Conference, 2006"]	
Required		["OWL Web Ontology Language Overview"]	article-journal	["W3C Recommendation, February"]	
Required	[{:family=>"Lu", :given=>"J."}, {:others=>true}]	["SOR: A Practical System for Ontology Storage, Reasoning and Search"]	paper-conference	["Proceedings of VLDB ‘07"]	["September 23-28, 2007"]
Required	[{:family=>"Smith", :given=>"A.K."}, {:others=>true}]	["LinkHub: A Semantic Web System that Facilitates Cross-database Queries and Information Retrieval in Proteomics"]	article-journal	["BMC Bioinformatics"]	["2007"]
Required	[{:family=>"Lam", :given=>"H.Y.K."}, {:others=>true}]	["AlzPharm: Integration of Neurodegeneration Data using RDF"]	article-journal	["BMC Bioinformatics"]	["2007"]
Required	[{:family=>"Aranguren", :given=>"M.E."}, {:others=>true}]	["Understanding and Using the Meaning of Statements in a Bio-ontology: Recasting the Gene Ontology in OWL"]	article-journal	["BMC Bioinformatics"]	["2007"]
Required	[{:family=>"Kanaris", :given=>"I."}, {:others=>true}]	["Building in-silico Pathway SBML Models from Heterogeneous Sources", "Paper BI916"]	paper-conference	["Proceedings of 8th IEEE International Conference on BioInformatics and BioEngineering (BIBE 2008"]	["October 8-10, 2008"]
Required	[{:family=>"Sharan", :given=>"R."}, {:family=>"Ideker", :given=>"T."}]	["Modeling Cellular Machinery Through Biological Network Comparison"]	article-journal	["Nature Biotechnology"]	["2006-04"]
Required	[{:family=>"Kelley", :given=>"Brian P."}, {:others=>true}]	["Conserved Pathways Within Bacteria and Yeast as Revealed by Global Protein Network Alignment"]	article-journal	["PNAS"]	["2003-09-20"]
Required	[{:family=>"Shlomi", :given=>"T."}, {:others=>true}]	["QPath: A Method for Querying Pathways in a Protein-protein Interaction Network"]	article-journal	["BMC Bioinformatics"]	["2006"]
