Required	[{:family=>"Yannas", :given=>"I.V."}]	["Tissue and Organ Regeneration in Adults"]			["2001"]
Required	[{:family=>"Giancotti", :given=>"F.G."}, {:family=>"Ruoslahti", :given=>"E."}]	["Integrin Signaling"]	article-journal	["Science"]	["1999-08-13"]
Required	[{:family=>"Ruoslathi", :given=>"E."}, {:family=>"Pierschbacher", :given=>"M.D."}]	["New Perspectives in Cell Adhesion: RGD and Integrins"]	article-journal	["Science"]	["1987-10-23"]
Required	[{:family=>"Gehrig", :given=>"L."}, {:family=>"O’Connor", :given=>"M.I."}]	["Putting Sex in Your Orthopaedic Practice"]	article-journal	["AAOS Now"]	["2008-06"]
Required	[{:family=>"Lullo", :given=>"G.A.", :particle=>"Di"}, {:others=>true}]	["Mapping the Ligand-binding Sites and Disease-associated Mutations on the Most Abundant Protein in the Human, Type I Collagen"]	article-journal	["J Biol Chem"]	["2002-02-08"]
Required	[{:family=>"Emsley", :given=>"J."}, {:others=>true}]	["Structural Basis of Collagen Recognition by Integrin α2β1"]	article-journal	["Cell"]	["2000-03-31"]
Required	[{:family=>"Knight", :given=>"C.Graham"}]	["The Collagen-binding A-domains of Integrins α1β1 and α2β1 Recognize the Same Specific Amino Acid Sequence, GFOGER, in Native (Triple-helical) Collagens"]	article-journal	["J Biol Chem"]	["2000-01-07"]
Required	[{:family=>"Darnell", :given=>"J.E."}, {:family=>"Lodish", :given=>"H.F."}, {:family=>"Baltimore", :given=>"D."}]	["Laminin, Fibronectin and Other Multiadhesive Matrix Glycoproteins.” Chapter 23.4 in Molecular Cell Biology"]			["1990"]
Required	[{:family=>"Ratner", :given=>"B.D."}]	["Surface Properties of Biomaterials"]	chapter	["Biomaterials Science: An Introduction to Materials"]	["1996"]
Required		["Excerpts from “Principles of Protein Adsorption"]	chapter	["Chapter 1 in Surface and Interfacial Aspects of Biomedical Polymers"]	["1985"]
Required	[{:family=>"Freyman", :given=>"T.M."}, {:family=>"Yannas", :given=>"I.V."}, {:family=>"Yokoo", :given=>"R."}, {:family=>"Gibson", :given=>"L.J."}]	["Fibroblast Contraction of a Collagen-GAG Matrix"]	article-journal	["Biomaterials"]	["2001"]
Required	[{:family=>"Freyman", :given=>"T.M."}, {:family=>"Yannas", :given=>"I.V."}, {:family=>"Pek", :given=>"Y.-S."}, {:family=>"Yokoo", :given=>"R."}, {:family=>"Gibson", :given=>"L.J."}]	["Micromechanics of Fibroblast Contraction of a Collagen-GAG Matrix"]	article-journal	["Experimental Cell Research"]	["2001"]
Required	[{:family=>"Freyman", :given=>"T.M."}, {:family=>"Yannas", :given=>"I.V."}, {:family=>"Yokoo", :given=>"R."}, {:family=>"Gibson", :given=>"L.J."}]	["Fibroblast Contractile Force Is Independent of the Stiffness Which Resists the Contraction"]	article-journal	["Experimental Cell Research"]	["2002"]
Required	[{:family=>"Dolores", :given=>"W."}, {:others=>true}]	["Cellular and Molecular Composition of Fibrous Capsules Formed Around Silicone Breast Implants with Special Focus on Local Immune Reactions"]	article-journal	["Journal of Autoimmunity"]	["2004"]
Required	[{:family=>"Gordon", :given=>"S."}, {:family=>"Taylor", :given=>"P.R."}]	["Monocyte and Macrophage Heterogeneity"]	article-journal	["Nature Reviews Immunology"]	["2005-12"]
Required	[{:family=>"Spector", :given=>"M."}, {:family=>"Lalor", :given=>"P.A."}]	["In Vivo Assessment of Tissue Compatibility"]	chapter	["Chapter 5.3 in Biomaterials Science: An Introduction to Materials"]	["1996"]
Required	[{:family=>"Buter", :given=>"C.E."}, {:family=>"Orgill", :given=>"D.P."}, {:family=>"Yannas", :given=>"I.V."}, {:family=>"Compton", :given=>"C.C."}]	["Effect of Keratinocyte Seeding of Collagen-Glycosaminoglycan Membranes on the Regeneration of Skin in a Porcine Model"]	article-journal	["Plastic & Recontructive Surgery"]	["1998-05"]
Required	[{:family=>"Yannas", :given=>"I.V."}, {:family=>"Zhang", :given=>"M."}, {:family=>"Spilker", :given=>"M.H."}]	["Standardized Criterion to Analyze and Directly Compare Various Materials and Models for Peripheral Nerve Regeneration"]	article-journal	["J Biomater Sci, Polymer Edn"]	["2007"]
