author	title	type	collection	year	_merge	category
"[{:family=>""Sussman"", :given=>""Joseph""}]"	Introduction to Transportation Systems			2000	both	Required
"[{:family=>""Sussman"", :given=>""Joseph""}]"	Perspectives on Intelligent Transportation Systems (ITS			2005	both	Required
"[{:family=>""Sussman"", :given=>""Joseph M.""}]"	Educating the ‘New Transportation Professional.’	article-journal	ITS Quarterly	1995	left_only	Required
"[{:family=>""Committee"", :given=>""T.R.B.Executive""}]"	Critical Issues in Transportation 2002	article-journal	TR News	2001-11	left_only	Required
"[{:family=>""Martland"", :given=>""Carl D.""}]"	Rail Freight Service Productivity from the Manager’s Perspective	article-journal	Transportation Research	1992	left_only	Required
"[{:family=>""Sussman"", :given=>""Joseph M.""}]"	Transportation’s Rich History and Challenging Future–Moving Goods	article-journal	Transportation Research Circular	1996-08	left_only	Required
"[{:family=>""Hoel"", :given=>""Lester A.""}]"	Historical Overview of U.S. Passenger Transportation	article-journal	Transportation Research Circular	1996-08	left_only	Required
"[{:family=>""Thompson"", :given=>""Louis S.""}]"	High Speed Rail in the United States–Why Isn’t There More?	article-journal	Japan Railway and Transport Review	1994-10	left_only	Required
	To Travel Hopefully: A Survey of Commuting	article-journal	The Economist	1998-09-05	left_only	Required
"[{:family=>""Sussman"", :given=>""Joseph M.""}]"	Transitions in the World of Transportation	article-journal	Transportation Quarterly	2002	left_only	Required
