Required	[{:family=>"Malinowski", :given=>"Bronislaw"}]	["Argonauts of the Western Pacific: An Account of Native Enterprise and Adventure in the Archipelagoes of Melanesian New Guinea"]			["1984"]
Required	[{:family=>"Walley", :given=>"Christine J."}]	["Exit Zero: Family and Class in Postindustrial Chicago"]			["2013"]
Optional	[{:family=>"Parsons", :given=>"Talcott"}]	["The Kinship System of the Contemporary United States"]	article-journal	["American Anthropologist"]	["1943"]
Optional	[{:family=>"Rakopoulos", :given=>"Theodoros"}]	["Antimafia Families: Cooperative Work and Flexible Kinship in Sicily"]	article-journal	["Critique of Anthropology"]	["2017"]
Optional	[{:family=>"Fennell", :given=>"Catherine"}]	["The Family Toxic: Triaging Obligation in Post-Welfare Chicago"]	article-journal	["South Atlantic Quarterly"]	["2016"]
Optional	[{:family=>"Zaloom", :given=>"Caitlin"}]	["Finance"]	article-journal	["Fieldsights, Cultural Anthropology webpage"]	["2017-08-07"]
Required	[{:family=>"Peebles", :given=>"Gustav"}]	["A Wicked Cheat: ATMs and the Neo-Feudal Economy"]	article-journal	["Harper’s"]	["2004-06"]
Required	[{:family=>"Morris", :given=>"Jeremy"}]	["Moonlighting Strangers Met on the Way: The Nexus of Informality and Blue-Collar Sociality in Russia"]	article-journal	["The Informal Post-Socialist Economy: Embedded Practices and Livelihoods", "Chapter"]	["2016"]
Required	[{:family=>"Kumler", :given=>"Aden"}]	["Sacrament to Street Food: The Troubled History of the Waffle"]	article-journal	["Cabinet: A Quarterly of Art and Culture"]	["2015"]
Required	[{:family=>"Goff", :given=>"Le"}, {:given=>"Jacques"}]	["Between the Devil and Mammon: Usury and the Usurer,” “The Moneybag: Usury,” and “The Thief of Time.” Chapters 1–3 in Your Money or Your Life: Economy and Religion in the Middle Ages"]			["1988"]
Required	[{:family=>"Thompson", :given=>"E.P."}]	["Time, Work-Discipline, and Industrial Capitalism"]	article-journal	["Past & Present"]	["1967"]
Required	[{:family=>"Evans-Pritchard", :given=>"E.E."}]	["Interest in Cattle.” Chapter 1 in The Nuer: A Description of the Modes of Livelihood and Political Institutions of a Nilotic People"]			["1969"]
Required	[{:family=>"Pedersen", :given=>"Morten Axel"}, {:family=>"Højer", :given=>"Lars"}]	["Lost in Transition: Fuzzy Property and Leaky Selves in Ulaanbaatar"]	article-journal	["Ethnos"]	["2008"]
Required	[{:family=>"Mauss", :given=>"Marcel"}]	["A Category of the Human Mind: The Notion of Person; The Notion of Self"]	chapter	["Chapter 1 in The Category of the Person: Anthropology, Philosophy, History"]	["1985"]
Required	[{:family=>"Taylor", :given=>"Charles"}]	["The Person.” Chapter 12 in The Category of the Person: Anthropology, Philosophy, History"]			["1985"]
Required	[{:family=>"Ingold", :given=>"Tim"}]	["A Circumpolar Night’s Dream"]	chapter	["Chapter 6 in The Perception of the Environment: Essays on Livelihood, Dwelling and Skill. Routledge"]	["2011"]
Optional	[{:family=>"Cadena", :particle=>"de la"}, {:given=>"Marisol"}]	["Indigenous Cosmopolitics in the Andes: Conceptual Reflections beyond ‘Politics.’"]	article-journal	["Cultural Anthropology"]	["2010"]
Required	[{:family=>"Geertz", :given=>"Clifford"}]	["Centers, Kings, and Charisma: Reflections on the Symbolics of Power"]	chapter	["Chapter 6 in Local Knowledge: Further Essays in Interpretive Anthropology"]	["1985"]
Required	[{:family=>"Lepselter", :given=>"Susan"}]	["From the Earth Native’s Point of View: The Earth, the Extraterrestrial, and the Natural Ground of Home"]	article-journal	["Public Culture"]	["1997"]
Required	[{:family=>"Cherkaev", :given=>"Xenia"}, {:family=>"Tipikina", :given=>"Elena"}]	["Interspecies Affection and Military Aims: Was There a Totalitarian Dog?"]	article-journal	["Environmental Humanities"]	["2018"]
Optional	[{:family=>"Tsing", :given=>"Anna"}]	["Unruly Edges: Mushrooms as Companion Species: For Donna Haraway"]	article-journal	["Environmental Humanities"]	["2012"]
Required	[{:family=>"Boas", :given=>"Franz"}]	["The Potlatch", "with an introduction by Helen Codere"]	chapter	["Chapter 4 in Kwakiutl Ethnography"]	["1975"]
Required	[{:family=>"Briggs", :given=>"Charles"}, {:family=>"Bauman", :given=>"Richard"}]	["‘The Foundation of All Future Researches’: Franz Boas, George Hunt, Native American Texts, and the Construction of Modernity"]	article-journal	["American Quarterly"]	["1999"]
Optional	[{:family=>"Boas", :given=>"Franz"}]	["Shamanism: I Desired to Learn the Ways of the Shamans"]	chapter	["The Religion of the Kwakiutl Indians: 2"]	["1930"]
Optional	[{:family=>"Boas", :given=>"Franz"}]	["On Alternating Sounds"]	article-journal	["American Anthropologist"]	["1889"]
Required	[{:family=>"Sapir", :given=>"Edward"}]	["The Psychological Reality of Phonemes"]	chapter	["Selected Writings of Edward Sapir in Language, Culture and Personality"]	["2017"]
Required	[{:family=>"Whorf", :given=>"Benjamin Lee"}]	["The Relation of Habitual Thought and Behavior to Language"]	article-journal	["ETC: A Review of General Semantics"]	["1944"]
Required	[{:family=>"Borges", :given=>"Jorge Luis"}]	["The Ethnographer"]	chapter	["Collected Fictions. Translated by Andrew Hurley"]	["1999"]
Required	[{:family=>"Evans-Pritchard", :given=>"E.E."}]	["Introductory.” In The Nuer: A Description of the Modes of Livelihood and Political Institutions of a Nilotic People"]			["1969"]
