Required	[{:family=>"Edwards", :given=>"Steve"}]	["Photography: A Very Short Introduction"]			["2006"]
Required	[{:family=>"Wright", :given=>"Richard"}]	["12 Million Black Voices"]			["2002"]
Required	[{:family=>"Sontag", :given=>"Susan"}]	["Regarding the Pain of Others"]			["2004"]
Optional	[{:family=>"Lenman", :given=>"Robin"}]	["The Oxford Companion to the Photograph"]			["2005"]
Optional	[{:family=>"Frizot", :given=>"Michel"}]	["A New History of Photography"]			["1998"]
Optional	[{:family=>"Marien", :given=>"Mary Warner"}]	["Photography: A Cultural History"]			["2006"]
Required	[{:family=>"Wells", :given=>"Physiognomy"}]				["192-195"]
Required	[{:given=>"Hamilton"}, {:given=>"Hargreaves"}]	["The Beautiful and the Damned, all"]			
Required	[{:family=>"Batchen", :given=>"Geoffrey"}]	["Vernacular Photographies"]	article-journal	["History of Photography"]	["2000"]
Required	[{:family=>"Katriel", :given=>"Tamar"}, {:family=>"Farrell", :given=>"Thomas"}]	["Scrapbooks as Cultural Texts: An American Art of Memory"]	article-journal	["Text and Performance Quarterly"]	["1991-01"]
Required	[{:given=>"Frizot"}]	["New History, chapter 41, “Rituals and Customs"]			
Required	[{:family=>"Jacobbi", :given=>"Marianne"}]	["Deleting Him"]	article-journal	["The Boston Globe"]	["2008-01-13"]
Required	[{:given=>"Amir"}]	["From Memorial Books to Invaluable Historical Documentation"]			
Required	[{:family=>"Simmonds", :given=>"Posy"}]	["Every Picture Tells a Story"]	chapter	["Lenman"]	
Required	[{:family=>"Gladwell", :given=>"Malcolm"}]	["The Picture Problem"]	article-journal	["The New Yorker"]	["2004-12-13"]
Required	[{:given=>"Chéroux"}]	["The Perfect Medium"]			
Required	[{:given=>"Harvey"}]	["Photography and Spirit"]			
Required	[{:family=>"Brower", :given=>"Kenneth"}]	["Photography in the Age of Falsification"]	article-journal	["The Atlantic"]	["1998-05"]
Required	[{:given=>"Guimond"}]	["American Photography and the American Dream, chapter 4"]			
Optional	[{:given=>"Levine"}]	["The Historian and the Icon,” and Trachtenberg, “From Image to Story"]	chapter	["Documenting America"]	
Required	[{:given=>"Mitchell"}]	["Orientalism and the Exhibitionary Order"]			
Required	[{:given=>"Faris"}]	["A Political Primer on Photography/Anthropology,” (read) and Street, “British Popular Anthropology"]	chapter	["skim). In Edwards, Anthropology and Photography"]	
Required	[{:family=>"Lutz", :given=>"Catherine"}, {:family=>"Collins", :given=>"Jane"}]	["The Photograph as an Intersection of Gazes: the Example of National Geographic"]	article-journal	["Visual Anthropology Review"]	["1991"]
Required	[{:family=>"Poole", :given=>"Deborah"}]	["An Excess of Description: Ethnography, Race, and Visual Technologies"]	article-journal	["Annual Review of Anthropology"]	["2005"]
Required	[{:given=>"Frizot"}]	["New History, chapter 30, “The Way Life Goes,” and chapter 33, “The Involvement of the Photojournalist"]			
Optional	[{:given=>"Dunaway"}]	["Nature on the Coffee Table,” (required) and “Thoreau with a Camera"]	chapter	["optional). In Natural Visions"]	
Required	[{:given=>"Ferrato"}]	["Living with the Enemy: Domestic Violence"]			
Required	[{:given=>"Levi-Strauss"}]	["The Documentary Debate,” and “Photography and Propaganda"]	chapter	["Between the Eyes"]	
Required	[{:given=>"Collier"}]	["Visual Anthropology"]			
Required	[{:given=>"Bateson"}, {:given=>"Mead"}]	["Balinese Character"]			
Required	[{:given=>"Morath"}, {:given=>"Smith"}]	["Pamplona Bullfight", "A Country Doctor"]	chapter	["Boot, Magnum Stories"]	
Required		["Spanish Village"]	article-journal	["Time - Photojournalism"]	
Required	[{:given=>"Benjamin"}]	["The Work of Art in the Age of Mechanical Reproduction,” and Manovich, “The Paradoxes of Digital Photography"]	chapter	["Wells, The Photography Reader"]	
Required	[{:family=>"Collins", :given=>"Lauren"}]	["Pixel Perfect"]	article-journal	["The New Yorker"]	["2008-05-12"]
Required	[{:family=>"Amir", :given=>"Michlean J."}]	["From Memorial Books to Invaluable Historical Documentation"]	paper-conference	["Proceedings of the 36th Annual Convention of the Association of Jewish Libraries"]	["2001"]
Required	[{:family=>"Banks", :given=>"Marcus"}]	["Visual Methods in Social Research"]			["2001"]
Required	[{:family=>"Bateson", :given=>"Gregory"}, {:family=>"Mead", :given=>"Margaret"}]	["Balinese Character"]	book		["1942"]
Required	[{:family=>"Boot", :given=>"Chris"}]	["Magnum Stories"]			["2004"]
Required	[{:family=>"Chéroux", :given=>"Clement"}, {:others=>true}]	["The Perfect Medium"]			["2005"]
Required	[{:family=>"Collier", :given=>"John", :suffix=>"Jr."}, {:family=>"Collier", :given=>"Malcolm"}]	["Visual Anthropology"]			["1986"]
Required	[{:family=>"Dunaway", :given=>"Finis"}]	["Natural Visions: The Power of Images in American Environmental Reform"]			["2008"]
Required	[{:family=>"Edwards", :given=>"Elizabeth"}]	["Anthropology and Photography, 1860-1920"]			["1994"]
Required	[{:family=>"Ferrato", :given=>"Donna"}]	["Living with the Enemy: Domestic Violence"]	chapter	["Light, Ken. Witness in Our Time: Working Lives of Documentary Photographers"]	["2000"]
Required	[{:family=>"Fleischhauer", :given=>"Carl"}, {:family=>"Brannan", :given=>"Beverly"}]	["Documenting America"]			["1988"]
